x,y
1.6877819755517396,22.13558611382449
1.109998756705749,23.80993647814766
1.002270692794904,23.28277373795794
1.8978720418744994,23.793217654708844
1.7022834862263514,23.75100209924404
1.6805575989486732,23.08853800195657
1.229941455083698,22.365794312607555
1.0472781103033428,22.418808275314404
0.9609753537568344,22.16738496671205
1.6790908195286893,22.298062209467265
1.044615159228233,23.192996084709506
1.8218470391359673,21.755382244364476
1.6598797875914848,23.42826301556852
1.3998472814684315,21.907177319092312
1.828344911230021,20.273355070460028
1.2268657898709987,22.42408183435252
1.310155031109303,22.751866758351593
1.9597804471801472,21.308473331959206
1.5298380888932577,20.82006392256936
1.9384922202735715,22.768081276560444
1.4143884967938318,20.08906098223247
1.8004953864986473,22.763050052842463
1.4089879663121374,20.31404214770645
1.8863476647850919,20.674723106979535
1.280621329443064,20.35279941856172
1.7932859201554796,21.781959830048596
1.2500756805488964,20.593553047040576
1.6277641754997472,19.92175564812697
1.6126306336091698,21.14066176267842
1.3554818162285707,21.892513865191845
2.1605135925823538,21.151416403237505
1.7335534564032735,21.039013272355735
1.3750128421471777,19.38149895241824
1.915810153412476,19.060637754000272
2.3247382566279504,18.94600068032207
2.2309474694225733,20.189672202827655
1.8555316199513991,20.373543050328337
2.3558182072095026,20.38598060535371
2.3637850320182205,20.03971062108167
1.7537196694664754,18.649803707276565
1.6676688503849162,18.61734848472993
2.1475359101989966,18.954859582988874
1.6111913895196173,18.303489301223106
1.7285208118975657,17.37219934444291
1.8341403856146123,17.400835638861093
2.265266042593366,16.704575515355
1.7755523449839767,16.87731844491311
1.7595151515290568,19.357884501448105
1.6289955941544905,17.34920026450754
1.9981117717592767,18.125445229884498
1.7500991413179185,17.748701479457342
1.8794286807454,17.445440936907655
2.262125891040147,17.10413535254514
2.317001412230063,18.147404984775118
2.681894242478408,18.35684206603684
2.648909533242917,16.66213040942431
2.311101046718529,18.4561559246315
1.8036646623050294,18.02574691221905
1.740843726813086,15.90141456391434
2.0134249001755165,16.04442852030592
2.0085968416562934,16.81263051215719
2.191126328425329,18.334447680736346
2.3478275170375484,15.686535464365301
2.706612274492111,15.359667765498886
2.194620279590689,15.03645007233541
2.6559077051791946,15.993223369860518
2.872382492647316,14.694773936133313
2.7998746969543755,16.037800714870116
2.604906274374229,16.52125276428863
2.62028637612314,17.432771808804382
1.9598633716880927,16.82036752081173
2.091312339497663,16.982540086046175
2.1822450114217538,17.11439554948438
2.921418088924883,14.78695844471708
2.3998610701275287,15.681917283992417
2.866673561815155,15.468102645300998
2.9932206176019527,16.088061898718614
2.1172141294770332,13.575934123660259
2.168242819353012,13.484314034777459
2.8047905035814154,15.75971626715545
2.8004595580211307,15.605698255697693
2.848526076176191,14.130019774152633
2.740842475126657,13.585843131837738
3.1397850334180397,13.831781334648904
2.60312091447043,15.284008291612318
2.5821617435476822,13.938591854780462
3.0883735389162896,14.980031692568687
2.302441272201997,15.225933649994786
3.198613033818675,13.985691015133243
2.8731352546734943,12.875787474112654
2.6762133507871257,13.090252714665471
2.7111495969795296,15.384504524145449
2.7860216157657454,12.811669617788176
2.6696203664779667,14.305974503758407
3.1383762201202705,12.763657154555883
3.1946475140041155,12.39382091095848
3.285964055825299,12.460311782869786
2.731754979280493,11.730039817721524
3.2220055109297947,13.161452316060382
2.675670566500088,13.559419140119466
3.374594811974911,13.819129040970296
3.1830229579999108,12.373292188339478
3.3241094085421157,12.459034234481708
2.9096189465206024,12.226137844677762
2.997865759909935,10.894803721847447
3.4931611669953657,13.651838860388846
3.2306123490005527,11.877180945506787
2.6829203489307325,13.55899209401764
3.0650658425452213,12.264958994768367
2.9229947069352784,11.904369704332034
3.2354953301611102,13.680509813726047
3.234733994609996,11.109919423170442
3.2437510607347426,13.199793894105586
3.636391091495986,10.477658872494299
3.6457317271419294,10.450295459599745
3.5953690771560067,13.088638795226254
2.7680766322604073,10.632385909254944
2.72031938593702,10.317244632124565
3.3334709208342552,10.213635668209252
3.138196011170748,10.450991664506327
3.5451635044044574,12.573555223167117
2.9674262294817675,12.253675454032694
2.8380292412018533,11.448794531134642
3.5458666053945125,11.324245652338421
2.9501360602344557,11.115690903752201
3.616262880711,9.992840632936444
3.038788773401075,10.7142189816658
3.724680557458856,12.457044303285361
3.089463358479868,10.534000430442173
3.2776757563196197,12.53947118967218
2.9208428430950617,11.415862636176165
3.8173218789624768,11.149381411699935
3.0068369546600233,12.462267523540438
3.3497687375036946,11.109779260812918
3.7796896052828295,9.372127389298647
3.3912325402391015,9.846457879826064
3.7920118784727626,11.712473968810778
3.5103623117226745,9.72513533449253
3.9417054276584604,10.440583683976339
3.504311343682879,11.921936168030513
3.8069480928579456,11.342526242542963
3.7483295476392557,12.251575732677175
3.57252158303048,11.639490869199857
3.3368800548517346,11.716099634988904
3.445248631057313,10.114126067543939
3.9998948012641704,9.376995278293084
3.663158452759458,11.290594369655437
3.6586780403387507,10.419952510948916
3.9784879870503245,10.885192677237434
3.48702525338751,11.459442451668508
4.110039395666895,10.949891494206321
3.6529777185375307,9.664360601375312
3.298313741468738,10.387304053072251
3.8746324391958193,10.520945519642318
3.6476417372958876,10.910568661261461
3.752581542992833,10.24763603925528
4.154834978902005,12.261921422804297
3.888694124657904,11.078856711759448
3.916619213097435,11.791923837453073
3.4876818610606772,9.364310803335187
4.270258511643561,11.112936588075062
4.07138280533703,9.451954242153873
3.9516248486026653,11.248642894446172
3.989058994192442,11.100661367008344
3.9483896291354026,12.386252075289573
4.246563720600154,10.091871487334616
3.923909321384051,11.787516510213093
3.5882384261704368,10.61017956414071
3.7330785589176907,9.93732036024685
3.7590090402962675,12.500138087872829
3.655687748083076,12.551813342742218
4.069116788220494,11.268854371543796
3.6323460948957322,11.41324793895936
3.914908313963307,13.259403868646462
3.7930553863288896,11.738146461868785
4.477189126831551,10.46029284490793
3.838712290307358,11.306659290483193
4.51478845409092,10.938994431338918
4.0861028843096445,10.69118742223801
4.1273838974722095,11.963721109761785
3.719168698958044,13.095586272245328
4.487688576859822,13.051488670787721
4.564297670733764,10.79183566019256
4.452763268553533,11.352115529228012
4.631227403004343,12.306147645311237
4.7223764563331745,12.295001884892914
4.725683106842524,12.163819373757212
4.775591076431012,12.217794593817842
4.730822506803954,13.629817447295302
4.448510358477101,13.194529874737702
4.739696950722245,11.869523707914214
4.031159714342255,12.83861912007099
3.8743050225967255,11.570378352346928
4.924123402826273,14.700373982914194
4.8624952240543795,14.934890653332502
4.393187901097458,12.478607849543016
4.628772465475059,14.964057532896394
4.41872525273864,14.86326261847272
4.095147694516527,14.035970894012767
4.508065458603664,15.021995357804016
4.915847036770689,13.651515735396572
4.374929728229464,14.723066118591419
4.926294387062692,12.402607930023821
4.407168184647107,15.12005559117378
5.075667848591865,16.38013092767814
4.5698924186365355,16.832354793343182
4.413271046813267,14.377837632969841
4.878841613549083,15.208257096548309
4.312271071167843,15.476933310158012
4.993856447828337,15.668938138299929
4.389845987247484,15.765137434337529
4.701804443359094,15.132400446218949
4.691559336677506,14.203146338802773
5.089501933491739,17.682076340433625
5.170177639813269,17.57830657845683
5.084414921068046,18.59887099944131
4.539307793402832,16.154603710539096
4.664013026250791,17.26403809637522
4.411987828419769,17.597469333703923
4.950708558302109,17.52661907296468
5.226519023690013,18.179870344130013
5.251485384694178,18.52982695021204
5.052133755316485,17.018110860471165
5.124083506003621,20.122879461297153
4.692819339236913,18.020572834513754
5.491397416914586,20.239915827725238
4.594775800067581,20.170451206533613
4.843640536276372,19.56079980370169
5.1407067091171035,20.65981835145542
4.6507036979836975,19.848835150020808
5.385814793892496,20.547734891225385
5.0326155089460025,19.800084154730452
5.155670799448589,20.480103892193455
5.3486554336444785,21.55505489534519
5.267494321889241,21.274009800634488
5.295739545605815,21.57465422498288
5.414148134801277,22.08316723947433
5.45566469349982,21.018070777950946
4.742099559212777,20.63562734969512
5.171100749869393,20.72307943020522
5.382402310606958,21.594088679170145
4.75726963564658,22.647324575570327
4.774721527214768,22.07351259969151
4.994601808276279,25.272446853548804
5.446154190434527,24.40824945540815
5.197519827601978,25.75319606596276
4.855216514941215,24.3523509046343
5.300140593352728,25.049484465574128
5.541546486591694,25.535918810900014
4.871147281152677,25.34564949073343
5.15888683222656,26.309865243855487
5.830612896269772,26.369567001895692
4.847251343526821,24.406646596911383
5.872821283038176,28.172361475166973
5.39355144198743,27.258643860848775
5.8361272078613124,28.283677344394825
5.42321978801413,29.606229964076462
5.4652206977534314,27.941431149520415
5.179762316556969,29.220666458427516
5.55954353381893,27.943448600005116
5.757869895369315,29.23670727162184
5.299804925795364,29.33432233969473
5.966794815838533,29.000668140430758
